,Season,Match Number,Round Number,Week,Date,Location,Home Team,Away Team,AB_HOME,Pace_HOME,OffRtg_HOME,DefRtg_HOME,NetRtg_HOME,GOW_HOME,AB_AWAY,Pace_AWAY,OffRtg_AWAY,DefRtg_AWAY,NetRtg_AWAY,GOW_AWAY,Result
100,19-20,101,2,2,05/11/2019 22:00,Chesapeake Energy Arena,Oklahoma City Thunder,Orlando Magic,OKC,103.0,97.4,93.2,+4.2," @ HOU, vs. POR, vs. NOP",ORL,101.8,95.1,92.2,+2.9," @ TOR, vs. NYK, vs. MIL, vs. DEN",102 - 94
101,19-20,102,2,2,05/11/2019 23:00,Pepsi Center,Denver Nuggets,Miami Heat,DEN,99.6,102.4,99.5,+2.9," @ SAC, vs. DAL, @ NOP, @ ORL",MIA,109.5,105.9,100.9,+5.0," vs. ATL, @ ATL, vs. HOU",109 - 89
102,19-20,103,2,2,06/11/2019 21:00,Little Caesars Arena,Detroit Pistons,New York Knicks,DET,103.0,107.5,110.6,-3.1," vs. IND, @ TOR, @ CHI, vs. BKN",NYK,107.0,98.1,109.3,-11.2," vs. CHI, @ ORL, @ BOS, vs. SAC",122 - 102
103,19-20,104,2,2,06/11/2019 21:00,Bankers Life Fieldhouse,Indiana Pacers,Washington Wizards,IND,101.0,103.5,113.4,-9.9," @ DET, @ BKN, vs. CLE, vs. CHI",WAS,102.5,103.6,103.3,+0.3," vs. HOU, vs. MIN",121 - 106
104,19-20,105,2,2,06/11/2019 21:30,State Farm Arena,Atlanta Hawks,Chicago Bulls,ATL,99.3,110.0,101.0,+9.0," vs. PHI, @ MIA, VS. MIA",CHI,105.5,100.9,106.0,-5.0," @ NYK, @ CLE, vs. DET, @ IND",93 - 113
105,19-20,106,2,2,06/11/2019 21:30,Scotiabank Arena,Toronto Raptors,Sacramento Kings,TOR,104.4,105.8,98.5,+7.4," vs. ORL, vs. DET, @ MIL",SAC,104.3,92.0,114.7,-22.7," vs. DEN, vs. CHA, vs. UTA, @ NYK",124 - 120
106,19-20,107,2,2,06/11/2019 21:30,Toyota Center,Houston Rockets,Golden State Warriors,HOU,110.0,107.7,109.1,-1.4," vs. OKC, @ WAS, @ BKN, @ MIA",GSW,105.5,100.9,124.3,-23.3," @ NOP, vs. PHX, vs. SAS, vs. CHA",129 - 112
107,19-20,108,2,2,06/11/2019 22:00,FedExForum,Memphis Grizzlies,Minnesota Timberwolves,MEM,108.6,100.0,107.7,-7.7," @ LAL, vs. PHX",MIN,105.5,111.0,102.1,+8.8," @ PHI, @ WAS",137 - 121
108,19-20,109,2,2,06/11/2019 22:30,American Airlines Center,Dallas Mavericks,Orlando Magic,DAL,105.2,110.8,107.0,+3.8," @ DEN, vs. LAL, @ CLE",ORL,101.8,95.1,92.2,+2.9," @ TOR, vs. NYK, vs. MIL, vs. DEN",107 - 106
109,19-20,110,2,2,06/11/2019 23:00,Vivint Smart Home Arena,Utah Jazz,Philadelphia 76ers,UTA,98.2,101.7,91.9,+9.8," @ PHX, vs. LAC, @ SAC, @ LAC",PHI,106.0,105.2,96.7,+8.5," @ ATL, vs. MIN, @ POR",106 - 104
110,19-20,111,2,2,07/11/2019 00:00,Staples Center,LA Clippers,Milwaukee Bucks,LAC,102.8,122.1,114.2,+8.0," vs. CHA, @ UTA, vs. SAS, vs. UTA",MIL,110.0,104.7,104.8,-0.0," vs. CLE, @ BOS, @ ORL, vs. TOR",124 - 129
111,19-20,112,3,3,07/11/2019 22:00,Spectrum Center,Charlotte Hornets,Boston Celtics,CHA,101.1,104.3,111.4,-7.1," vs. IND, vs. BOS, vs. NOP, @ PHI",BOS,101.6,106.9,101.4,+5.5," @ CLE, @ CHA, @ SAS",87 - 108
112,19-20,113,3,3,07/11/2019 22:30,AT&T Center,San Antonio Spurs,Oklahoma City Thunder,SAS,103.8,109.0,105.4,+3.6," @ ATL, vs. OKC, vs. BOS",OKC,103.6,101.0,98.1,+2.9," vs. ORL, @ SAS, vs. GSW, vs. MIL",121 - 112
113,19-20,114,3,3,07/11/2019 23:00,Talking Stick Resort Arena,Phoenix Suns,Miami Heat,PHX,103.8,109.0,100.5,+8.5," vs. PHI, vs. MIA, vs. BKN",MIA,106.6,108.4,98.2,+10.3," @ DEN, @ PHX, @ LAL",108 - 124
114,19-20,115,3,3,08/11/2019 00:30,Staples Center,LA Clippers,Portland Trail Blazers,LAC,100.9,112.2,106.1,+6.1," vs. MIL, vs. POR",POR,106.1,107.6,106.6,+1.0," @ GSW, @ LAC, vs. BKN, vs. ATL",107 - 101
115,19-20,116,3,3,08/11/2019 21:00,Bankers Life Fieldhouse,Indiana Pacers,Detroit Pistons,IND,101.8,103.3,102.1,+1.1," @ CHA, vs. WAS, vs. DET, @ ORL",DET,101.6,106.8,110.0,-3.2," @ WAS, vs. NYK, @ IND",112 - 106
116,19-20,117,3,3,08/11/2019 21:00,Amway Center,Orlando Magic,Memphis Grizzlies,ORL,99.0,94.6,99.0,-4.4," @ OKC, @ DAL, vs. MEM, vs. IND",MEM,107.6,97.1,108.7,-11.7," vs. HOU, vs. MIN, @ ORL, vs. DAL",118 - 86
117,19-20,118,3,3,08/11/2019 21:00,Capital One Arena,Washington Wizards,Cleveland Cavaliers,WAS,107.0,109.3,113.7,-4.3," vs. DET, @ IND, vs. CLE",CLE,101.4,103.4,109.5,-6.1," vs. BOS, @ WAS, @ NYK",100 - 113
118,19-20,119,3,3,08/11/2019 21:30,State Farm Arena,Atlanta Hawks,Sacramento Kings,ATL,101.2,102.0,103.4,-1.4," vs. SAS, vs. CHI, vs. SAC, @ POR",SAC,99.9,101.4,110.0,-8.6," @ TOR, @ ATL",109 - 121
119,19-20,120,3,3,08/11/2019 22:00,Target Center,Minnesota Timberwolves,Golden State Warriors,MIN,108.3,106.7,101.3,+5.4," vs. MIL, @ MEM, vs. GSW, vs. DEN",GSW,103.1,105.8,117.3,-11.5," vs. POR, @ HOU, @ MIN, @ OKC",125 - 119
120,19-20,121,3,3,08/11/2019 22:00,Smoothie King Center,New Orleans Pelicans,Toronto Raptors,NOP,105.6,110.4,113.8,-3.4," @ BKN, vs. TOR, @ CHA",TOR,103.5,106.9,101.7,+5.2," vs. SAC, @ NOP, @ LAL",104 - 122
121,19-20,122,3,3,08/11/2019 22:30,American Airlines Center,Dallas Mavericks,New York Knicks,DAL,101.4,113.1,108.7,+4.4," vs. ORL, vs. NYK, @ MEM",NYK,99.9,99.6,108.9,-9.3," @ DET, @ DAL, vs. CLE",102 - 106
122,19-20,123,3,3,08/11/2019 23:00,Pepsi Center,Denver Nuggets,Philadelphia 76ers,DEN,97.0,104.5,104.9,-0.4," vs. MIA, vs. PHI, @ MIN",PHI,106.8,107.3,99.6,+7.7," @ PHX, @ UTA, @ DEN, vs. CHA",100 - 97
123,19-20,124,3,3,08/11/2019 23:00,Vivint Smart Home Arena,Utah Jazz,Milwaukee Bucks,UTA,98.3,101.6,97.4,+4.2," vs. PHI, vs. MIL",MIL,105.1,111.5,103.7,+7.8," @ MIN, @ LAC, @ UTA, @ OKC",103 - 100
124,19-20,125,3,3,09/11/2019 00:00,Moda Center,Portland Trail Blazers,Brooklyn Nets,POR,106.1,107.6,106.6,+1.0," @ GSW, @ LAC, vs. BKN, vs. ATL",BKN,106.5,107.9,108.3,-0.4," vs. NOP, @ POR, @ PHX",115 - 119
125,19-20,126,3,3,09/11/2019 00:30,Staples Center,Los Angeles Lakers,Miami Heat,LAL,101.7,105.8,96.3,+9.5," @ CHI, vs. MIA, vs. TOR",MIA,106.6,108.4,98.2,+10.3," @ DEN, @ PHX, @ LAL",95 - 80
126,19-20,127,3,3,09/11/2019 19:00,AT&T Center,San Antonio Spurs,Boston Celtics,SAS,103.8,109.0,105.4,+3.6," @ ATL, vs. OKC, vs. BOS",BOS,101.6,106.9,101.4,+5.5," @ CLE, @ CHA, @ SAS",115 - 135
127,19-20,128,3,3,09/11/2019 21:00,Spectrum Center,Charlotte Hornets,New Orleans Pelicans,CHA,101.1,104.3,111.4,-7.1," vs. IND, vs. BOS, vs. NOP, @ PHI",NOP,105.6,110.4,113.8,-3.4," @ BKN, vs. TOR, @ CHA",110 - 115
128,19-20,129,3,3,09/11/2019 22:00,United Center,Chicago Bulls,Houston Rockets,CHI,101.9,103.1,108.1,-5.0," vs. LAL, @ ATL, vs. HOU",HOU,109.2,111.3,116.2,-4.8," @ MEM, vs. GSW, @ CHI",94 - 117
129,19-20,130,3,3,09/11/2019 22:00,FedExForum,Memphis Grizzlies,Dallas Mavericks,MEM,107.6,97.1,108.7,-11.7," vs. HOU, vs. MIN, @ ORL, vs. DAL",DAL,101.4,113.1,108.7,+4.4," vs. ORL, vs. NYK, @ MEM",122 - 138
130,19-20,131,3,3,09/11/2019 22:00,Chesapeake Energy Arena,Oklahoma City Thunder,Golden State Warriors,OKC,103.6,101.0,98.1,+2.9," vs. ORL, @ SAS, vs. GSW, vs. MIL",GSW,103.1,105.8,117.3,-11.5," vs. POR, @ HOU, @ MIN, @ OKC",114 - 108
131,19-20,132,3,3,10/11/2019 17:30,Target Center,Minnesota Timberwolves,Denver Nuggets,MIN,108.3,106.7,101.3,+5.4," vs. MIL, @ MEM, vs. GSW, vs. DEN",DEN,97.0,104.5,104.9,-0.4," vs. MIA, vs. PHI, @ MIN",98 - 100
132,19-20,133,3,3,10/11/2019 20:00,Amway Center,Orlando Magic,Indiana Pacers,ORL,99.0,94.6,99.0,-4.4," @ OKC, @ DAL, vs. MEM, vs. IND",IND,101.8,103.3,102.1,+1.1," @ CHA, vs. WAS, vs. DET, @ ORL",102 - 109
133,19-20,134,3,3,10/11/2019 20:00,Wells Fargo Center,Philadelphia 76ers,Charlotte Hornets,PHI,106.8,107.3,99.6,+7.7," @ PHX, @ UTA, @ DEN, vs. CHA",CHA,101.1,104.3,111.4,-7.1," vs. IND, vs. BOS, vs. NOP, @ PHI",114 - 106
134,19-20,135,3,3,10/11/2019 21:00,Chesapeake Energy Arena,Oklahoma City Thunder,Milwaukee Bucks,OKC,103.6,101.0,98.1,+2.9," vs. ORL, @ SAS, vs. GSW, vs. MIL",MIL,105.1,111.5,103.7,+7.8," @ MIN, @ LAC, @ UTA, @ OKC",119 - 121
135,19-20,136,3,3,10/11/2019 21:30,Madison Square Garden,New York Knicks,Cleveland Cavaliers,NYK,99.9,99.6,108.9,-9.3," @ DET, @ DAL, vs. CLE",CLE,101.4,103.4,109.5,-6.1," vs. BOS, @ WAS, @ NYK",87 - 108
136,19-20,137,3,3,10/11/2019 22:00,Talking Stick Resort Arena,Phoenix Suns,Brooklyn Nets,PHX,103.8,109.0,100.5,+8.5," vs. PHI, vs. MIA, vs. BKN",BKN,106.5,107.9,108.3,-0.4," vs. NOP, @ POR, @ PHX",138 - 112
137,19-20,138,3,3,10/11/2019 23:00,Moda Center,Portland Trail Blazers,Atlanta Hawks,POR,106.1,107.6,106.6,+1.0," @ GSW, @ LAC, vs. BKN, vs. ATL",ATL,101.2,102.0,103.4,-1.4," vs. SAS, vs. CHI, vs. SAC, @ POR",124 - 113
138,19-20,139,3,3,10/11/2019 23:30,Staples Center,Los Angeles Lakers,Toronto Raptors,LAL,101.7,105.8,96.3,+9.5," @ CHI, vs. MIA, vs. TOR",TOR,103.5,106.9,101.7,+5.2," vs. SAC, @ NOP, @ LAL",104 - 113
139,19-20,140,3,3,11/11/2019 21:00,Little Caesars Arena,Detroit Pistons,Minnesota Timberwolves,DET,101.6,106.8,110.0,-3.2," @ WAS, vs. NYK, @ IND",MIN,108.3,106.7,101.3,+5.4," vs. MIL, @ MEM, vs. GSW, vs. DEN",114 - 120
140,19-20,141,3,3,11/11/2019 21:30,TD Garden,Boston Celtics,Dallas Mavericks,BOS,101.6,106.9,101.4,+5.5," @ CLE, @ CHA, @ SAS",DAL,101.4,113.1,108.7,+4.4," vs. ORL, vs. NYK, @ MEM",116 - 106
141,19-20,143,3,3,11/11/2019 21:30,AT&T Center,San Antonio Spurs,Memphis Grizzlies,SAS,103.8,109.0,105.4,+3.6," @ ATL, vs. OKC, vs. BOS",MEM,107.6,97.1,108.7,-11.7," vs. HOU, vs. MIN, @ ORL, vs. DAL",109 - 113
142,19-20,142,3,3,11/11/2019 22:00,Smoothie King Center,New Orleans Pelicans,Houston Rockets,NOP,105.6,110.4,113.8,-3.4," @ BKN, vs. TOR, @ CHA",HOU,109.2,111.3,116.2,-4.8," @ MEM, vs. GSW, @ CHI",116 - 122
143,19-20,144,3,3,12/11/2019 00:30,Chase Center,Golden State Warriors,Utah Jazz,GSW,103.1,105.8,117.3,-11.5," vs. POR, @ HOU, @ MIN, @ OKC",UTA,98.3,101.6,97.4,+4.2," vs. PHI, vs. MIL",108 - 122
144,19-20,145,3,3,12/11/2019 00:30,Staples Center,LA Clippers,Toronto Raptors,LAC,100.9,112.2,106.1,+6.1," vs. MIL, vs. POR",TOR,103.5,106.9,101.7,+5.2," vs. SAC, @ NOP, @ LAL",98 - 88
145,19-20,146,3,3,12/11/2019 21:00,Bankers Life Fieldhouse,Indiana Pacers,Oklahoma City Thunder,IND,101.8,103.3,102.1,+1.1," @ CHA, vs. WAS, vs. DET, @ ORL",OKC,103.6,101.0,98.1,+2.9," vs. ORL, @ SAS, vs. GSW, vs. MIL",111 - 85
146,19-20,147,3,3,12/11/2019 21:00,Wells Fargo Center,Philadelphia 76ers,Cleveland Cavaliers,PHI,106.8,107.3,99.6,+7.7," @ PHX, @ UTA, @ DEN, vs. CHA",CLE,101.4,103.4,109.5,-6.1," vs. BOS, @ WAS, @ NYK",98 - 97
147,19-20,148,3,3,12/11/2019 21:30,American Airlines Arena,Miami Heat,Detroit Pistons,MIA,106.6,108.4,98.2,+10.3," @ DEN, @ PHX, @ LAL",DET,101.6,106.8,110.0,-3.2," @ WAS, vs. NYK, @ IND",117 - 108
148,19-20,149,3,3,12/11/2019 22:00,United Center,Chicago Bulls,New York Knicks,CHI,101.9,103.1,108.1,-5.0," vs. LAL, @ ATL, vs. HOU",NYK,99.9,99.6,108.9,-9.3," @ DET, @ DAL, vs. CLE",120 - 102
149,19-20,150,3,3,12/11/2019 23:00,Pepsi Center,Denver Nuggets,Atlanta Hawks,DEN,97.0,104.5,104.9,-0.4," vs. MIA, vs. PHI, @ MIN",ATL,101.2,102.0,103.4,-1.4," vs. SAS, vs. CHI, vs. SAC, @ POR",121 - 125
150,19-20,151,3,3,12/11/2019 23:00,Talking Stick Resort Arena,Phoenix Suns,Los Angeles Lakers,PHX,103.8,109.0,100.5,+8.5," vs. PHI, vs. MIA, vs. BKN",LAL,101.7,105.8,96.3,+9.5," @ CHI, vs. MIA, vs. TOR",115 - 123
151,19-20,152,3,3,12/11/2019 23:00,Vivint Smart Home Arena,Utah Jazz,Brooklyn Nets,UTA,98.3,101.6,97.4,+4.2," vs. PHI, vs. MIL",BKN,106.5,107.9,108.3,-0.4," vs. NOP, @ POR, @ PHX",119 - 114
152,19-20,153,3,3,13/11/2019 00:00,Golden 1 Center,Sacramento Kings,Portland Trail Blazers,SAC,99.9,101.4,110.0,-8.6," @ TOR, @ ATL",POR,106.1,107.6,106.6,+1.0," @ GSW, @ LAC, vs. BKN, vs. ATL",107 - 99
153,19-20,154,3,3,13/11/2019 21:00,Spectrum Center,Charlotte Hornets,Memphis Grizzlies,CHA,101.1,104.3,111.4,-7.1," vs. IND, vs. BOS, vs. NOP, @ PHI",MEM,107.6,97.1,108.7,-11.7," vs. HOU, vs. MIN, @ ORL, vs. DAL",117 - 119
154,19-20,155,3,3,13/11/2019 21:00,Amway Center,Orlando Magic,Philadelphia 76ers,ORL,99.0,94.6,99.0,-4.4," @ OKC, @ DAL, vs. MEM, vs. IND",PHI,106.8,107.3,99.6,+7.7," @ PHX, @ UTA, @ DEN, vs. CHA",112 - 97
155,19-20,156,3,3,13/11/2019 21:30,TD Garden,Boston Celtics,Washington Wizards,BOS,101.6,106.9,101.4,+5.5," @ CLE, @ CHA, @ SAS",WAS,107.0,109.3,113.7,-4.3," vs. DET, @ IND, vs. CLE",140 - 133
156,19-20,157,3,3,13/11/2019 21:30,Toyota Center,Houston Rockets,LA Clippers,HOU,109.2,111.3,116.2,-4.8," @ MEM, vs. GSW, @ CHI",LAC,100.9,112.2,106.1,+6.1," vs. MIL, vs. POR",102 - 93
157,19-20,158,3,3,13/11/2019 22:00,Target Center,Minnesota Timberwolves,San Antonio Spurs,MIN,108.3,106.7,101.3,+5.4," vs. MIL, @ MEM, vs. GSW, vs. DEN",SAS,103.8,109.0,105.4,+3.6," @ ATL, vs. OKC, vs. BOS",129 - 114
158,19-20,159,3,3,14/11/2019 00:00,Staples Center,Los Angeles Lakers,Golden State Warriors,LAL,101.7,105.8,96.3,+9.5," @ CHI, vs. MIA, vs. TOR",GSW,103.1,105.8,117.3,-11.5," vs. POR, @ HOU, @ MIN, @ OKC",120 - 94
159,19-20,160,3,3,14/11/2019 00:00,Moda Center,Portland Trail Blazers,Toronto Raptors,POR,106.1,107.6,106.6,+1.0," @ GSW, @ LAC, vs. BKN, vs. ATL",TOR,103.5,106.9,101.7,+5.2," vs. SAC, @ NOP, @ LAL",106 - 114
160,19-20,161,3,3,14/11/2019 20:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Miami Heat,CLE,101.4,103.4,109.5,-6.1," vs. BOS, @ WAS, @ NYK",MIA,106.6,108.4,98.2,+10.3," @ DEN, @ PHX, @ LAL",97 - 108
161,19-20,162,4,4,14/11/2019 22:00,Madison Square Garden,New York Knicks,Dallas Mavericks,NYK,99.9,99.3,109.5,-10.2," @ CHI, vs. DAL, vs. CHA",DAL,101.9,112.8,108.5,+4.3," @ BOS, @ NYK, vs. TOR",106 - 103
162,19-20,163,4,4,14/11/2019 22:00,Fiserv Forum,Milwaukee Bucks,Chicago Bulls,MIL,107.5,110.4,102.9,+7.6," vs. CHI, @ IND",CHI,103.4,101.9,106.5,-4.6," vs. NYK, @ MIL, vs. BKN",124 - 115
163,19-20,164,4,4,14/11/2019 22:00,Smoothie King Center,New Orleans Pelicans,LA Clippers,NOP,106.9,108.3,113.3,-4.9," vs. HOU, vs. LAC, @ MIA, vs. GSW",LAC,103.1,110.3,105.6,+4.7," vs. TOR, @ HOU, @ NOP, vs. ATL",132 - 127
164,19-20,165,4,4,14/11/2019 23:00,Talking Stick Resort Arena,Phoenix Suns,Atlanta Hawks,PHX,104.0,110.9,103.7,+7.2," vs. LAL, vs. ATL",ATL,101.0,102.3,106.5,-4.2," @ DEN, @ PHX, @ LAC, @ LAL",128 - 112
165,19-20,166,4,4,15/11/2019 00:30,Pepsi Center,Denver Nuggets,Brooklyn Nets,DEN,97.3,103.7,101.0,+2.7," vs. ATL, vs. BKN, @ MEM",BKN,106.5,110.1,111.5,-1.4," @ UTA, @ DEN, @ CHI",101 - 93
166,19-20,167,4,4,15/11/2019 21:00,Spectrum Center,Charlotte Hornets,Detroit Pistons,CHA,101.4,103.2,110.5,-7.3," vs. MEM, vs. DET, @ NYK",DET,100.6,107.9,110.7,-2.9," vs. MIN, @ MIA, @ CHA",109 - 106
167,19-20,168,4,4,15/11/2019 21:00,Amway Center,Orlando Magic,San Antonio Spurs,ORL,98.3,99.8,101.1,-1.3," vs. PHI, vs. SAS, vs. WAS",SAS,103.2,109.3,108.9,+0.4," vs. MEM, @ MIN, @ ORL, vs. POR",111 - 109
168,19-20,169,4,4,15/11/2019 22:00,Toyota Center,Houston Rockets,Indiana Pacers,HOU,107.7,111.7,110.1,+1.6," @ NOP, vs. LAC, vs. IND, @ MIN",IND,99.9,108.5,104.7,+3.8," vs. OKC, @ HOU, vs. MIL",111 - 102
169,19-20,170,4,4,15/11/2019 22:00,FedExForum,Memphis Grizzlies,Utah Jazz,MEM,106.3,101.2,111.4,-10.2," @ SAS, @ CHA, vs. UTA, vs. DEN",UTA,99.4,101.5,97.8,+3.7," @ GSW, vs. BKN, @ MEM",107 - 106
170,19-20,171,4,4,15/11/2019 22:00,Target Center,Minnesota Timberwolves,Washington Wizards,MIN,107.7,103.9,104.6,-0.7," @ DET, vs. SAS, vs. WAS, vs. HOU",WAS,104.4,108.5,112.7,-4.2," @ BOS, @ MIN, @ ORL",116 - 137
171,19-20,172,4,4,15/11/2019 22:00,Chesapeake Energy Arena,Oklahoma City Thunder,Philadelphia 76ers,OKC,102.4,104.9,103.0,+1.9," @ IND, vs. PHI",PHI,103.9,106.6,102.4,+4.3," vs. CLE, @ ORL, @ OKC, @ CLE",127 - 119
172,19-20,173,4,4,16/11/2019 00:30,Chase Center,Golden State Warriors,Boston Celtics,GSW,103.1,107.4,116.6,-9.2," vs. UTA, @ LAL, vs. BOS, @ NOP",BOS,102.6,110.4,101.1,+9.3," vs. DAL, vs. WAS, @ GSW, @ SAC",100 - 105
173,19-20,174,4,4,16/11/2019 00:30,Staples Center,Los Angeles Lakers,Sacramento Kings,LAL,101.2,105.5,98.1,+7.4," @ PHX, vs. GSW, vs. SAC, vs. ATL",SAC,99.3,106.4,112.1,-5.7," vs. POR, @ LAL, vs. BOS",99 - 97
174,19-20,175,4,4,16/11/2019 20:00,United Center,Chicago Bulls,Brooklyn Nets,CHI,103.4,101.9,106.5,-4.6," vs. NYK, @ MIL, vs. BKN",BKN,106.5,110.1,111.5,-1.4," @ UTA, @ DEN, @ CHI",111 - 117
175,19-20,176,4,4,16/11/2019 21:00,Bankers Life Fieldhouse,Indiana Pacers,Milwaukee Bucks,IND,99.9,108.5,104.7,+3.8," vs. OKC, @ HOU, vs. MIL",MIL,107.5,110.4,102.9,+7.6," vs. CHI, @ IND",83 - 102
176,19-20,177,4,4,16/11/2019 21:30,Madison Square Garden,New York Knicks,Charlotte Hornets,NYK,99.9,99.3,109.5,-10.2," @ CHI, vs. DAL, vs. CHA",CHA,101.4,103.2,110.5,-7.3," vs. MEM, vs. DET, @ NYK",102 - 103
177,19-20,178,4,4,16/11/2019 22:00,American Airlines Arena,Miami Heat,New Orleans Pelicans,MIA,103.7,105.8,100.6,+5.2," vs. DET, @ CLE, vs. NOP",NOP,106.9,108.3,113.3,-4.9," vs. HOU, vs. LAC, @ MIA, vs. GSW",109 - 94
178,19-20,179,4,4,16/11/2019 22:00,Target Center,Minnesota Timberwolves,Houston Rockets,MIN,107.7,103.9,104.6,-0.7," @ DET, vs. SAS, vs. WAS, vs. HOU",HOU,107.7,111.7,110.1,+1.6," @ NOP, vs. LAC, vs. IND, @ MIN",105 - 125
179,19-20,180,4,4,16/11/2019 22:30,American Airlines Center,Dallas Mavericks,Toronto Raptors,DAL,101.9,112.8,108.5,+4.3," @ BOS, @ NYK, vs. TOR",TOR,103.7,109.6,102.8,+6.9," @ LAC, @ POR, @ DAL",110 - 102
180,19-20,181,4,4,16/11/2019 22:30,AT&T Center,San Antonio Spurs,Portland Trail Blazers,SAS,103.2,109.3,108.9,+0.4," vs. MEM, @ MIN, @ ORL, vs. POR",POR,104.2,108.6,108.6,-0.1," @ SAC, vs. TOR, @ SAS",116 - 121
181,19-20,182,4,4,17/11/2019 00:30,Staples Center,LA Clippers,Atlanta Hawks,LAC,103.1,110.3,105.6,+4.7," vs. TOR, @ HOU, @ NOP, vs. ATL",ATL,101.0,102.3,106.5,-4.2," @ DEN, @ PHX, @ LAC, @ LAL",150 - 101
182,19-20,183,4,4,17/11/2019 17:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Philadelphia 76ers,CLE,101.0,106.1,106.9,-0.9," @ PHI, vs. MIA, vs. PHI",PHI,103.9,106.6,102.4,+4.3," vs. CLE, @ ORL, @ OKC, @ CLE",95 - 114
183,19-20,184,4,4,17/11/2019 17:30,Golden 1 Center,Sacramento Kings,Boston Celtics,SAC,99.3,106.4,112.1,-5.7," vs. POR, @ LAL, vs. BOS",BOS,102.6,110.4,101.1,+9.3," vs. DAL, vs. WAS, @ GSW, @ SAC",100 - 99
184,19-20,185,4,4,17/11/2019 20:00,Amway Center,Orlando Magic,Washington Wizards,ORL,98.3,99.8,101.1,-1.3," vs. PHI, vs. SAS, vs. WAS",WAS,104.4,108.5,112.7,-4.2," @ BOS, @ MIN, @ ORL",125 - 121
185,19-20,186,4,4,17/11/2019 20:00,FedExForum,Memphis Grizzlies,Denver Nuggets,MEM,106.3,101.2,111.4,-10.2," @ SAS, @ CHA, vs. UTA, vs. DEN",DEN,97.3,103.7,101.0,+2.7," vs. ATL, vs. BKN, @ MEM",114 - 131
186,19-20,187,4,4,17/11/2019 21:00,Smoothie King Center,New Orleans Pelicans,Golden State Warriors,NOP,106.9,108.3,113.3,-4.9," vs. HOU, vs. LAC, @ MIA, vs. GSW",GSW,103.1,107.4,116.6,-9.2," vs. UTA, @ LAL, vs. BOS, @ NOP",108 - 100
187,19-20,188,4,4,17/11/2019 23:30,Staples Center,Los Angeles Lakers,Atlanta Hawks,LAL,101.2,105.5,98.1,+7.4," @ PHX, vs. GSW, vs. SAC, vs. ATL",ATL,101.0,102.3,106.5,-4.2," @ DEN, @ PHX, @ LAC, @ LAL",122 - 101
188,19-20,189,4,4,18/11/2019 21:00,Madison Square Garden,New York Knicks,Cleveland Cavaliers,NYK,99.9,99.3,109.5,-10.2," @ CHI, vs. DAL, vs. CHA",CLE,101.0,106.1,106.9,-0.9," @ PHI, vs. MIA, vs. PHI",123 - 105
189,19-20,190,4,4,18/11/2019 21:30,Barclays Center,Brooklyn Nets,Indiana Pacers,BKN,106.5,110.1,111.5,-1.4," @ UTA, @ DEN, @ CHI",IND,99.9,108.5,104.7,+3.8," vs. OKC, @ HOU, vs. MIL",86 - 115
190,19-20,191,4,4,18/11/2019 21:30,Scotiabank Arena,Toronto Raptors,Charlotte Hornets,TOR,103.7,109.6,102.8,+6.9," @ LAC, @ POR, @ DAL",CHA,101.4,103.2,110.5,-7.3," vs. MEM, vs. DET, @ NYK",132 - 96
191,19-20,192,4,4,18/11/2019 22:00,United Center,Chicago Bulls,Milwaukee Bucks,CHI,103.4,101.9,106.5,-4.6," vs. NYK, @ MIL, vs. BKN",MIL,107.5,110.4,102.9,+7.6," vs. CHI, @ IND",101 - 115
192,19-20,193,4,4,18/11/2019 22:00,Toyota Center,Houston Rockets,Portland Trail Blazers,HOU,107.7,111.7,110.1,+1.6," @ NOP, vs. LAC, vs. IND, @ MIN",POR,104.2,108.6,108.6,-0.1," @ SAC, vs. TOR, @ SAS",132 - 108
193,19-20,194,4,4,18/11/2019 22:30,American Airlines Center,Dallas Mavericks,San Antonio Spurs,DAL,101.9,112.8,108.5,+4.3," @ BOS, @ NYK, vs. TOR",SAS,103.2,109.3,108.9,+0.4," vs. MEM, @ MIN, @ ORL, vs. POR",117 - 110
194,19-20,195,4,4,18/11/2019 23:00,Talking Stick Resort Arena,Phoenix Suns,Boston Celtics,PHX,104.0,110.9,103.7,+7.2," vs. LAL, vs. ATL",BOS,102.6,110.4,101.1,+9.3," vs. DAL, vs. WAS, @ GSW, @ SAC",85 - 99
195,19-20,196,4,4,18/11/2019 23:00,Vivint Smart Home Arena,Utah Jazz,Minnesota Timberwolves,UTA,99.4,101.5,97.8,+3.7," @ GSW, vs. BKN, @ MEM",MIN,107.7,103.9,104.6,-0.7," @ DET, vs. SAS, vs. WAS, vs. HOU",102 - 112
196,19-20,197,4,4,19/11/2019 00:30,Staples Center,LA Clippers,Oklahoma City Thunder,LAC,103.1,110.3,105.6,+4.7," vs. TOR, @ HOU, @ NOP, vs. ATL",OKC,102.4,104.9,103.0,+1.9," @ IND, vs. PHI",90 - 88
197,19-20,198,4,4,19/11/2019 22:00,FedExForum,Memphis Grizzlies,Golden State Warriors,MEM,106.3,101.2,111.4,-10.2," @ SAS, @ CHA, vs. UTA, vs. DEN",GSW,103.1,107.4,116.6,-9.2," vs. UTA, @ LAL, vs. BOS, @ NOP",95 - 114
