,Season,Match Number,Round Number,Week,Date,Location,Home Team,Away Team,AB_HOME,Pace_HOME,OffRtg_HOME,DefRtg_HOME,NetRtg_HOME,GOW_HOME,AB_AWAY,Pace_AWAY,OffRtg_AWAY,DefRtg_AWAY,NetRtg_AWAY,GOW_AWAY,Result
100,18-19,102,3,4,05/01/2021 21:30,Barclays Center,Brooklyn Nets,Utah Jazz,BKN,104.5,112.4,107.2,+5.3," vs. DEN, @ NYK, vs. ORL",UTA,99.5,110.1,109.3,+0.8," @ CLE, @ WAS, vs. ATL, @ DEN",130 - 96
102,18-19,104,3,4,05/01/2021 23:00,Ball Arena,Denver Nuggets,Minnesota Timberwolves,DEN,98.5,115.9,112.2,+3.7," @ BKN, vs. GSW, vs. UTA",MIN,102.2,105.5,114.8,-9.3," vs. MEM, vs. MEM",123 - 116
107,18-19,109,3,4,06/01/2021 21:00,Wells Fargo Center,Philadelphia 76ers,Washington Wizards,PHI,103.5,109.1,104.9,+4.1," @ ATL, vs. MIA, vs. MIA, @ MEM, @ OKC",WAS,107.0,111.9,114.7,-2.8," vs. PHX, vs. UTA, @ DET, vs. CLE",141 - 136
109,18-19,111,3,4,06/01/2021 21:30,AmericanAirlines Arena,Miami Heat,Boston Celtics,MIA,101.9,106.5,107.6,-1.1," @ PHI, @ PHI, vs. DET",BOS,100.6,112.4,110.4,+2.0," @ CHI, vs. ORL, vs. ORL, vs. NYK",105 - 107
110,18-19,112,3,4,06/01/2021 21:30,Madison Square Garden,New York Knicks,Utah Jazz,NYK,97.8,103.8,107.4,-3.6," @ CHA, vs. BKN, @ CLE, @ BOS",UTA,99.5,110.1,109.3,+0.8," @ CLE, @ WAS, vs. ATL, @ DEN",112 - 100
114,18-19,116,3,4,07/01/2021 00:00,Chase Center,Golden State Warriors,LA Clippers,GSW,104.9,108.4,111.2,-2.8," vs. IND, @ DEN, @ PHX",LAC,97.8,114.4,113.6,+1.1," vs. NOP, @ SAC, vs. IND",101 - 108
116,18-19,118,3,4,07/01/2021 21:30,Barclays Center,Brooklyn Nets,Philadelphia 76ers,BKN,104.5,112.4,107.2,+5.3," vs. DEN, @ NYK, vs. ORL",PHI,103.5,109.1,104.9,+4.1," @ ATL, vs. MIA, vs. MIA, @ MEM, @ OKC",122 - 109
118,18-19,120,3,4,08/01/2021 00:00,Ball Arena,Denver Nuggets,Dallas Mavericks,DEN,98.5,115.9,112.2,+3.7," @ BKN, vs. GSW, vs. UTA",DAL,99.1,109.5,105.5,+4.0," vs. NOP, @ CHA, @ MIL, vs. CHI",117 - 124
120,18-19,122,3,4,08/01/2021 00:00,Moda Center,Portland Trail Blazers,Minnesota Timberwolves,POR,102.7,113.6,111.6,+2.0," vs. TOR, @ SAC, vs. IND, vs. ATL",MIN,102.2,105.5,114.8,-9.3," vs. MEM, vs. MEM",135 - 117
122,18-19,124,3,4,08/01/2021 21:30,TD Garden,Boston Celtics,Washington Wizards,BOS,100.6,112.4,110.4,+2.0," @ CHI, vs. ORL, vs. ORL, vs. NYK",WAS,107.0,111.9,114.7,-2.8," vs. PHX, vs. UTA, @ DET, vs. CLE",116 - 107
127,18-19,129,3,4,08/01/2021 22:00,Fiserv Forum,Milwaukee Bucks,Utah Jazz,MIL,103.1,118.2,108.2,+10.1," @ ORL, @ DET, vs. DAL",UTA,99.5,110.1,109.3,+0.8," @ CLE, @ WAS, vs. ATL, @ DEN",118 - 131
128,18-19,130,3,4,09/01/2021 00:00,Chase Center,Golden State Warriors,LA Clippers,GSW,104.9,108.4,111.2,-2.8," vs. IND, @ DEN, @ PHX",LAC,97.8,114.4,113.6,+1.1," vs. NOP, @ SAC, vs. IND",115 - 105
131,18-19,133,3,4,09/01/2021 17:00,Wells Fargo Center,Philadelphia 76ers,Denver Nuggets,PHI,103.5,109.1,104.9,+4.1," @ ATL, vs. MIA, vs. MIA, @ MEM, @ OKC",DEN,98.5,115.9,112.2,+3.7," @ BKN, vs. GSW, vs. UTA",103 - 115
134,18-19,136,3,4,09/01/2021 21:00,Capital One Arena,Washington Wizards,Miami Heat,WAS,107.0,111.9,114.7,-2.8," vs. PHX, vs. UTA, @ DET, vs. CLE",MIA,101.9,106.5,107.6,-1.1," @ PHI, @ PHI, vs. DET",124 - 128
137,18-19,139,3,4,09/01/2021 22:30,American Airlines Center,Dallas Mavericks,Orlando Magic,DAL,99.1,109.5,105.5,+4.0," vs. NOP, @ CHA, @ MIL, vs. CHI",ORL,100.7,106.1,108.4,-2.4," vs. MIL, @ BOS, @ BOS, @ BKN",112 - 98
138,18-19,140,3,4,10/01/2021 00:00,Golden 1 Center,Sacramento Kings,Portland Trail Blazers,SAC,102.4,108.9,116.6,-7.7," vs. IND, vs. POR, vs. LAC, vs. NOP",POR,102.7,113.6,111.6,+2.0," vs. TOR, @ SAC, vs. IND, vs. ATL",99 - 125
142,18-19,144,3,4,10/01/2021 20:00,Madison Square Garden,New York Knicks,Denver Nuggets,NYK,97.8,103.8,107.4,-3.6," @ CHA, vs. BKN, @ CLE, @ BOS",DEN,98.5,115.9,112.2,+3.7," @ BKN, vs. GSW, vs. UTA",89 - 114
148,18-19,151,3,4,11/01/2021 21:00,Amway Center,Orlando Magic,Milwaukee Bucks,ORL,100.7,106.1,108.4,-2.4," vs. MIL, @ BOS, @ BOS, @ BKN",MIL,103.1,118.2,108.2,+10.1," @ ORL, @ DET, vs. DAL",99 - 121
150,18-19,153,3,4,11/01/2021 21:30,State Farm Arena,Atlanta Hawks,Philadelphia 76ers,ATL,101.5,112.4,109.6,+2.7," vs. PHI, @ PHX, @ UTA, @ POR",PHI,103.5,109.1,104.9,+4.1," @ ATL, vs. MIA, vs. MIA, @ MEM, @ OKC",112 - 94
152,18-19,156,3,4,12/01/2021 00:00,Golden 1 Center,Sacramento Kings,Indiana Pacers,SAC,102.4,108.9,116.6,-7.7," vs. IND, vs. POR, vs. LAC, vs. NOP",IND,100.6,113.1,108.0,+5.1," @ SAC, @ GSW, @ POR, @ PHX, @ LAC",127 - 122
153,18-19,157,4,4,12/01/2021 21:00,Wells Fargo Center,Philadelphia 76ers,Miami Heat,PHI,103.5,109.1,104.9,+4.1," @ ATL, vs. MIA, vs. MIA, @ MEM, @ OKC",MIA,101.9,106.5,107.6,-1.1," @ PHI, @ PHI, vs. DET",137 - 134
154,18-19,158,4,4,12/01/2021 21:30,Barclays Center,Brooklyn Nets,Denver Nuggets,BKN,104.5,112.4,107.2,+5.3," vs. DEN, @ NYK, vs. ORL",DEN,98.5,115.9,112.2,+3.7," @ BKN, vs. GSW, vs. UTA",122 - 116
155,18-19,159,4,4,12/01/2021 21:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Utah Jazz,CLE,97.8,101.2,103.1,-1.9," vs. MEM, vs. UTA, vs. NYK, @ WAS",UTA,99.5,110.1,109.3,+0.8," @ CLE, @ WAS, vs. ATL, @ DEN",87 - 117
156,18-19,161,4,4,12/01/2021 22:00,Toyota Center,Houston Rockets,Los Angeles Lakers,HOU,100.4,110.8,110.9,-0.1," vs. LAL, @ SAS, @ SAS",LAL,100.7,113.6,105.5,+8.1," @ HOU, @ OKC, vs. NOP",100 - 117
157,18-19,162,4,4,12/01/2021 22:00,Chesapeake Energy Arena,Oklahoma City Thunder,San Antonio Spurs,OKC,101.1,103.5,107.9,-4.4," vs. SAS, vs. LAL, vs. CHI, vs. PHI",SAS,101.7,108.1,110.1,-2.1," @ OKC, vs. HOU, vs. HOU",102 - 112
158,18-19,163,4,4,13/01/2021 00:30,Chase Center,Golden State Warriors,Indiana Pacers,GSW,104.9,108.4,111.2,-2.8," vs. IND, @ DEN, @ PHX",IND,100.6,113.1,108.0,+5.1," @ SAC, @ GSW, @ POR, @ PHX, @ LAC",95 - 104
159,18-19,164,4,4,13/01/2021 21:00,Spectrum Center,Charlotte Hornets,Dallas Mavericks,CHA,101.6,106.8,107.8,-1.0," vs. NYK, vs. DAL, @ TOR, @ TOR",DAL,99.1,109.5,105.5,+4.0," vs. NOP, @ CHA, @ MIL, vs. CHI",93 - 104
160,18-19,165,4,4,13/01/2021 21:00,Little Caesars Arena,Detroit Pistons,Milwaukee Bucks,DET,99.5,106.4,112.0,-5.7," vs. MIL, vs. WAS, @ MIA",MIL,103.1,118.2,108.2,+10.1," @ ORL, @ DET, vs. DAL",101 - 110
161,18-19,168,4,4,13/01/2021 21:30,Madison Square Garden,New York Knicks,Brooklyn Nets,NYK,97.8,103.8,107.4,-3.6," @ CHA, vs. BKN, @ CLE, @ BOS",BKN,104.5,112.4,107.2,+5.3," vs. DEN, @ NYK, vs. ORL",109 - 116
162,18-19,169,4,4,13/01/2021 22:00,Target Center,Minnesota Timberwolves,Memphis Grizzlies,MIN,102.2,105.5,114.8,-9.3," vs. MEM, vs. MEM",MEM,100.7,103.8,108.1,-4.3," @ CLE, @ MIN, @ MIN, vs. PHI",107 - 118
163,18-19,170,4,4,13/01/2021 22:00,Chesapeake Energy Arena,Oklahoma City Thunder,Los Angeles Lakers,OKC,101.1,103.5,107.9,-4.4," vs. SAS, vs. LAL, vs. CHI, vs. PHI",LAL,100.7,113.6,105.5,+8.1," @ HOU, @ OKC, vs. NOP",99 - 128
164,18-19,172,4,4,14/01/2021 00:00,STAPLES Center,LA Clippers,New Orleans Pelicans,LAC,97.8,114.4,113.6,+1.1," vs. NOP, @ SAC, vs. IND",NOP,98.9,106.9,106.7,+0.2," @ DAL, @ LAC, @ LAL, @ SAC",111 - 106
165,18-19,173,4,4,14/01/2021 00:00,Golden 1 Center,Sacramento Kings,Portland Trail Blazers,SAC,102.4,108.9,116.6,-7.7," vs. IND, vs. POR, vs. LAC, vs. NOP",POR,102.7,113.6,111.6,+2.0," vs. TOR, @ SAC, vs. IND, vs. ATL",126 - 132
166,18-19,174,4,4,14/01/2021 21:00,Wells Fargo Center,Philadelphia 76ers,Miami Heat,PHI,103.5,109.1,104.9,+4.1," @ ATL, vs. MIA, vs. MIA, @ MEM, @ OKC",MIA,101.9,106.5,107.6,-1.1," @ PHI, @ PHI, vs. DET",125 - 108
167,18-19,175,4,4,14/01/2021 21:30,Amalie Arena,Toronto Raptors,Charlotte Hornets,TOR,101.8,109.3,110.5,-1.2," @ POR, vs. CHA, vs. CHA",CHA,101.6,106.8,107.8,-1.0," vs. NYK, vs. DAL, @ TOR, @ TOR",111 - 108
168,18-19,176,4,4,14/01/2021 21:30,AT&T Center,San Antonio Spurs,Houston Rockets,SAS,101.7,108.1,110.1,-2.1," @ OKC, vs. HOU, vs. HOU",HOU,100.4,110.8,110.9,-0.1," vs. LAL, @ SAS, @ SAS",105 - 109
169,18-19,177,4,4,15/01/2021 00:00,Ball Arena,Denver Nuggets,Golden State Warriors,DEN,98.5,115.9,112.2,+3.7," @ BKN, vs. GSW, vs. UTA",GSW,104.9,108.4,111.2,-2.8," vs. IND, @ DEN, @ PHX",114 - 104
170,18-19,178,4,4,15/01/2021 00:00,Moda Center,Portland Trail Blazers,Indiana Pacers,POR,102.7,113.6,111.6,+2.0," vs. TOR, @ SAC, vs. IND, vs. ATL",IND,100.6,113.1,108.0,+5.1," @ SAC, @ GSW, @ POR, @ PHX, @ LAC",87 - 111
171,18-19,180,4,4,15/01/2021 21:30,TD Garden,Boston Celtics,Orlando Magic,BOS,100.6,112.4,110.4,+2.0," @ CHI, vs. ORL, vs. ORL, vs. NYK",ORL,100.7,106.1,108.4,-2.4," vs. MIL, @ BOS, @ BOS, @ BKN",124 - 97
172,18-19,181,4,4,15/01/2021 21:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,New York Knicks,CLE,97.8,101.2,103.1,-1.9," vs. MEM, vs. UTA, vs. NYK, @ WAS",NYK,97.8,103.8,107.4,-3.6," @ CHA, vs. BKN, @ CLE, @ BOS",106 - 103
173,18-19,182,4,4,15/01/2021 21:30,Fiserv Forum,Milwaukee Bucks,Dallas Mavericks,MIL,103.1,118.2,108.2,+10.1," @ ORL, @ DET, vs. DAL",DAL,99.1,109.5,105.5,+4.0," vs. NOP, @ CHA, @ MIL, vs. CHI",112 - 109
174,18-19,184,4,4,15/01/2021 22:00,Chesapeake Energy Arena,Oklahoma City Thunder,Chicago Bulls,OKC,101.1,103.5,107.9,-4.4," vs. SAS, vs. LAL, vs. CHI, vs. PHI",CHI,104.7,110.6,115.9,-5.4," vs. BOS, @ OKC, @ DAL",127 - 125
175,18-19,186,4,4,15/01/2021 23:00,Vivint Arena,Utah Jazz,Atlanta Hawks,UTA,99.5,110.1,109.3,+0.8," @ CLE, @ WAS, vs. ATL, @ DEN",ATL,101.5,112.4,109.6,+2.7," vs. PHI, @ PHX, @ UTA, @ POR",116 - 92
176,18-19,187,4,4,16/01/2021 00:00,STAPLES Center,Los Angeles Lakers,New Orleans Pelicans,LAL,100.7,113.6,105.5,+8.1," @ HOU, @ OKC, vs. NOP",NOP,98.9,106.9,106.7,+0.2," @ DAL, @ LAC, @ LAL, @ SAC",112 - 95
177,18-19,188,4,4,16/01/2021 00:00,Golden 1 Center,Sacramento Kings,LA Clippers,SAC,102.4,108.9,116.6,-7.7," vs. IND, vs. POR, vs. LAC, vs. NOP",LAC,97.8,114.4,113.6,+1.1," vs. NOP, @ SAC, vs. IND",100 - 138
178,18-19,189,4,4,16/01/2021 19:00,AT&T Center,San Antonio Spurs,Houston Rockets,SAS,101.7,108.1,110.1,-2.1," @ OKC, vs. HOU, vs. HOU",HOU,100.4,110.8,110.9,-0.1," vs. LAL, @ SAS, @ SAS",103 - 91
179,18-19,190,4,4,16/01/2021 20:00,Barclays Center,Brooklyn Nets,Orlando Magic,BKN,104.5,112.4,107.2,+5.3," vs. DEN, @ NYK, vs. ORL",ORL,100.7,106.1,108.4,-2.4," vs. MIL, @ BOS, @ BOS, @ BKN",122 - 115
180,18-19,191,4,4,16/01/2021 21:30,Amalie Arena,Toronto Raptors,Charlotte Hornets,TOR,101.8,109.3,110.5,-1.2," @ POR, vs. CHA, vs. CHA",CHA,101.6,106.8,107.8,-1.0," vs. NYK, vs. DAL, @ TOR, @ TOR",116 - 113
181,18-19,192,4,4,16/01/2021 22:00,AmericanAirlines Arena,Miami Heat,Detroit Pistons,MIA,101.9,106.5,107.6,-1.1," @ PHI, @ PHI, vs. DET",DET,99.5,106.4,112.0,-5.7," vs. MIL, vs. WAS, @ MIA",100 - 120
182,18-19,193,4,4,16/01/2021 22:00,FedExForum,Memphis Grizzlies,Philadelphia 76ers,MEM,100.7,103.8,108.1,-4.3," @ CLE, @ MIN, @ MIN, vs. PHI",PHI,103.5,109.1,104.9,+4.1," @ ATL, vs. MIA, vs. MIA, @ MEM, @ OKC",106 - 104
183,18-19,195,4,4,17/01/2021 00:00,Moda Center,Portland Trail Blazers,Atlanta Hawks,POR,102.7,113.6,111.6,+2.0," vs. TOR, @ SAC, vs. IND, vs. ATL",ATL,101.5,112.4,109.6,+2.7," vs. PHI, @ PHX, @ UTA, @ POR",112 - 106
184,18-19,196,4,4,17/01/2021 15:00,TD Garden,Boston Celtics,New York Knicks,BOS,100.6,112.4,110.4,+2.0," @ CHI, vs. ORL, vs. ORL, vs. NYK",NYK,97.8,103.8,107.4,-3.6," @ CHA, vs. BKN, @ CLE, @ BOS",75 - 105
186,18-19,200,4,4,17/01/2021 22:00,Ball Arena,Denver Nuggets,Utah Jazz,DEN,98.5,115.9,112.2,+3.7," @ BKN, vs. GSW, vs. UTA",UTA,99.5,110.1,109.3,+0.8," @ CLE, @ WAS, vs. ATL, @ DEN",105 - 109
187,18-19,201,4,4,17/01/2021 23:00,Golden 1 Center,Sacramento Kings,New Orleans Pelicans,SAC,102.4,108.9,116.6,-7.7," vs. IND, vs. POR, vs. LAC, vs. NOP",NOP,98.9,106.9,106.7,+0.2," @ DAL, @ LAC, @ LAL, @ SAC",123 - 128
188,18-19,202,4,4,18/01/2021 00:00,STAPLES Center,LA Clippers,Indiana Pacers,LAC,97.8,114.4,113.6,+1.1," vs. NOP, @ SAC, vs. IND",IND,100.6,113.1,108.0,+5.1," @ SAC, @ GSW, @ POR, @ PHX, @ LAC",129 - 96
189,18-19,203,4,4,18/01/2021 14:00,Madison Square Garden,New York Knicks,Orlando Magic,NYK,97.8,103.8,107.4,-3.6," @ CHA, vs. BKN, @ CLE, @ BOS",ORL,100.7,106.1,108.4,-2.4," vs. MIL, @ BOS, @ BOS, @ BKN",91 - 84
190,18-19,205,4,4,18/01/2021 16:30,State Farm Arena,Atlanta Hawks,Minnesota Timberwolves,ATL,101.5,112.4,109.6,+2.7," vs. PHI, @ PHX, @ UTA, @ POR",MIN,102.2,105.5,114.8,-9.3," vs. MEM, vs. MEM",108 - 97
191,18-19,207,4,4,18/01/2021 17:00,Moda Center,Portland Trail Blazers,San Antonio Spurs,POR,102.7,113.6,111.6,+2.0," vs. TOR, @ SAC, vs. IND, vs. ATL",SAS,101.7,108.1,110.1,-2.1," @ OKC, vs. HOU, vs. HOU",104 - 125
192,18-19,208,4,4,18/01/2021 19:00,FedExForum,Memphis Grizzlies,Phoenix Suns,MEM,100.7,103.8,108.1,-4.3," @ CLE, @ MIN, @ MIN, vs. PHI",PHX,97.4,112.5,106.4,+7.0," @ WAS, vs. ATL, vs. GSW, vs. IND",108 - 104
193,18-19,209,4,4,18/01/2021 21:30,Barclays Center,Brooklyn Nets,Milwaukee Bucks,BKN,104.5,112.4,107.2,+5.3," vs. DEN, @ NYK, vs. ORL",MIL,103.1,118.2,108.2,+10.1," @ ORL, @ DET, vs. DAL",125 - 123
194,18-19,210,4,4,18/01/2021 21:30,Amalie Arena,Toronto Raptors,Dallas Mavericks,TOR,101.8,109.3,110.5,-1.2," @ POR, vs. CHA, vs. CHA",DAL,99.1,109.5,105.5,+4.0," vs. NOP, @ CHA, @ MIL, vs. CHI",116 - 93
195,18-19,206,4,4,18/01/2021 22:00,AmericanAirlines Arena,Miami Heat,Detroit Pistons,MIA,101.9,106.5,107.6,-1.1," @ PHI, @ PHI, vs. DET",DET,99.5,106.4,112.0,-5.7," vs. MIL, vs. WAS, @ MIA",113 - 107
196,18-19,211,4,4,18/01/2021 22:00,United Center,Chicago Bulls,Houston Rockets,CHI,104.7,110.6,115.9,-5.4," vs. BOS, @ OKC, @ DAL",HOU,100.4,110.8,110.9,-0.1," vs. LAL, @ SAS, @ SAS",125 - 120
197,18-19,212,4,4,19/01/2021 00:00,STAPLES Center,Los Angeles Lakers,Golden State Warriors,LAL,100.7,113.6,105.5,+8.1," @ HOU, @ OKC, vs. NOP",GSW,104.9,108.4,111.2,-2.8," vs. IND, @ DEN, @ PHX",113 - 115
198,18-19,213,5,5,19/01/2021 23:00,Ball Arena,Denver Nuggets,Oklahoma City Thunder,DEN,98.5,115.4,112.5,+2.9," vs. OKC, @ PHX, @ PHX",OKC,101.3,103.6,110.0,-6.4," @ DEN, @ LAC, @ LAC",119 - 115
199,18-19,214,5,5,19/01/2021 23:00,Vivint Arena,Utah Jazz,New Orleans Pelicans,UTA,99.0,111.7,106.5,+5.1," vs. NOP, vs. NOP, vs. GSW",NOP,101.5,107.5,107.9,-0.4," @ UTA, @ UTA, @ MIN",118 - 102
200,18-19,216,5,5,20/01/2021 21:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Brooklyn Nets,CLE,97.3,100.8,105.0,-4.2," vs. BKN, vs. BKN, @ BOS",BKN,103.0,114.4,109.1,+5.3," vs. MIL, @ CLE, @ CLE, vs. MIA",147 - 135
201,18-19,217,5,5,20/01/2021 21:00,Bankers Life Fieldhouse,Indiana Pacers,Dallas Mavericks,IND,100.9,111.3,107.8,+3.5," vs. DAL, vs. ORL, vs. TOR",DAL,99.5,108.1,105.9,+2.2," @ TOR, @ IND, @ SAS, vs. HOU",112 - 124
202,18-19,218,5,5,20/01/2021 21:00,Wells Fargo Center,Philadelphia 76ers,Boston Celtics,PHI,103.6,108.9,105.7,+3.2," vs. BOS, vs. BOS, @ DET",BOS,100.2,110.8,109.0,+1.7," @ PHI, @ PHI, vs. CLE",117 - 109
203,18-19,219,5,5,20/01/2021 21:30,State Farm Arena,Atlanta Hawks,Detroit Pistons,ATL,101.6,109.6,108.6,+1.0," vs. MIN, vs. DET, @ MIN, @ MIL",DET,99.2,107.6,111.3,-3.8," @ MIA, @ ATL, vs. HOU, vs. PHI",123 - 115
204,18-19,220,5,5,20/01/2021 21:30,Amalie Arena,Toronto Raptors,Miami Heat,TOR,101.0,110.3,111.1,-0.8," vs. DAL, vs. MIA, vs. MIA, @ IND",MIA,102.1,106.7,111.0,-4.3," vs. DET, @ TOR, @ TOR, @ BKN",102 - 111
205,18-19,221,5,5,20/01/2021 22:00,Target Center,Minnesota Timberwolves,Orlando Magic,MIN,102.2,105.5,115.0,-9.5," @ ATL, vs. ORL, vs. ATL, vs. NOP",ORL,100.6,105.4,111.6,-6.2," @ NYK, @ MIN, @ IND, vs. CHA",96 - 97
206,18-19,222,5,5,20/01/2021 23:30,Toyota Center,Houston Rockets,Phoenix Suns,HOU,100.7,107.5,109.7,-2.1," @ CHI, vs. PHX, @ DET, @ DAL",PHX,97.4,112.3,108.7,+3.6," @ MEM, @ HOU, vs. DEN, vs. DEN",103 - 109
207,18-19,223,5,5,21/01/2021 00:00,Chase Center,Golden State Warriors,San Antonio Spurs,GSW,104.7,106.4,110.2,-3.8," @ LAL, vs. SAS, vs. NYK, @ UTA",SAS,101.5,107.5,107.9,-0.4," @ POR, @ GSW, vs. DAL, vs. WAS",121 - 99
208,18-19,224,5,5,21/01/2021 00:00,STAPLES Center,LA Clippers,Sacramento Kings,LAC,97.8,117.5,110.9,+6.6," vs. SAC, vs. OKC, vs. OKC",SAC,101.7,111.7,120.5,-8.8," @ LAC, vs. NYK, @ MEM",115 - 96
209,18-19,226,5,5,21/01/2021 21:30,Fiserv Forum,Milwaukee Bucks,Los Angeles Lakers,MIL,102.0,117.8,107.4,+10.4," @ BKN, vs. LAL, vs. WAS, vs. ATL",LAL,100.4,114.9,104.0,+11.0," vs. GSW, @ MIL, @ CHI",106 - 113
210,18-19,227,5,5,22/01/2021 00:00,Vivint Arena,Utah Jazz,New Orleans Pelicans,UTA,99.0,111.7,106.5,+5.1," vs. NOP, vs. NOP, vs. GSW",NOP,101.5,107.5,107.9,-0.4," @ UTA, @ UTA, @ MIN",129 - 118
211,18-19,228,5,5,22/01/2021 00:00,Chase Center,Golden State Warriors,New York Knicks,GSW,104.7,106.4,110.2,-3.8," @ LAL, vs. SAS, vs. NYK, @ UTA",NYK,96.6,104.9,107.6,-2.7," vs. ORL, @ GSW, @ SAC, @ POR",104 - 119
212,18-19,229,5,5,22/01/2021 21:00,Spectrum Center,Charlotte Hornets,Chicago Bulls,CHA,100.2,107.5,107.9,-0.4," vs. WAS, vs. CHI, @ ORL",CHI,104.8,110.3,113.9,-3.6," vs. HOU, @ CHA, vs. LAL",110 - 123
213,18-19,230,5,5,22/01/2021 21:00,Little Caesars Arena,Detroit Pistons,Houston Rockets,DET,99.2,107.6,111.3,-3.8," @ MIA, @ ATL, vs. HOU, vs. PHI",HOU,100.7,107.5,109.7,-2.1," @ CHI, vs. PHX, @ DET, @ DAL",102 - 103
214,18-19,231,5,5,22/01/2021 21:00,Bankers Life Fieldhouse,Indiana Pacers,Orlando Magic,IND,100.9,111.3,107.8,+3.5," vs. DAL, vs. ORL, vs. TOR",ORL,100.6,105.4,111.6,-6.2," @ NYK, @ MIN, @ IND, vs. CHA",120 - 118
215,18-19,232,5,5,22/01/2021 21:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Brooklyn Nets,CLE,97.3,100.8,105.0,-4.2," vs. BKN, vs. BKN, @ BOS",BKN,103.0,114.4,109.1,+5.3," vs. MIL, @ CLE, @ CLE, vs. MIA",125 - 113
216,18-19,233,5,5,22/01/2021 21:30,Wells Fargo Center,Philadelphia 76ers,Boston Celtics,PHI,103.6,108.9,105.7,+3.2," vs. BOS, vs. BOS, @ DET",BOS,100.2,110.8,109.0,+1.7," @ PHI, @ PHI, vs. CLE",122 - 110
217,18-19,234,5,5,22/01/2021 21:30,Amalie Arena,Toronto Raptors,Miami Heat,TOR,101.0,110.3,111.1,-0.8," vs. DAL, vs. MIA, vs. MIA, @ IND",MIA,102.1,106.7,111.0,-4.3," vs. DET, @ TOR, @ TOR, @ BKN",101 - 81
218,18-19,236,5,5,22/01/2021 22:00,Target Center,Minnesota Timberwolves,Atlanta Hawks,MIN,102.2,105.5,115.0,-9.5," @ ATL, vs. ORL, vs. ATL, vs. NOP",ATL,101.6,109.6,108.6,+1.0," vs. MIN, vs. DET, @ MIN, @ MIL",98 - 116
219,18-19,237,5,5,22/01/2021 22:30,AT&T Center,San Antonio Spurs,Dallas Mavericks,SAS,101.5,107.5,107.9,-0.4," @ POR, @ GSW, vs. DAL, vs. WAS",DAL,99.5,108.1,105.9,+2.2," @ TOR, @ IND, @ SAS, vs. HOU",117 - 122
220,18-19,238,5,5,23/01/2021 00:00,Phoenix Suns Arena,Phoenix Suns,Denver Nuggets,PHX,97.4,112.3,108.7,+3.6," @ MEM, @ HOU, vs. DEN, vs. DEN",DEN,98.5,115.4,112.5,+2.9," vs. OKC, @ PHX, @ PHX",126 - 130
221,18-19,239,5,5,23/01/2021 00:00,STAPLES Center,LA Clippers,Oklahoma City Thunder,LAC,97.8,117.5,110.9,+6.6," vs. SAC, vs. OKC, vs. OKC",OKC,101.3,103.6,110.0,-6.4," @ DEN, @ LAC, @ LAC",120 - 106
222,18-19,241,5,5,23/01/2021 00:00,Golden 1 Center,Sacramento Kings,New York Knicks,SAC,101.7,111.7,120.5,-8.8," @ LAC, vs. NYK, @ MEM",NYK,96.6,104.9,107.6,-2.7," vs. ORL, @ GSW, @ SAC, @ POR",103 - 94
223,18-19,243,5,5,23/01/2021 22:00,Little Caesars Arena,Detroit Pistons,Philadelphia 76ers,DET,99.2,107.6,111.3,-3.8," @ MIA, @ ATL, vs. HOU, vs. PHI",PHI,103.6,108.9,105.7,+3.2," vs. BOS, vs. BOS, @ DET",110 - 114
224,18-19,244,5,5,23/01/2021 22:00,Barclays Center,Brooklyn Nets,Miami Heat,BKN,103.0,114.4,109.1,+5.3," vs. MIL, @ CLE, @ CLE, vs. MIA",MIA,102.1,106.7,111.0,-4.3," vs. DET, @ TOR, @ TOR, @ BKN",128 - 124
225,18-19,246,5,5,23/01/2021 22:00,Target Center,Minnesota Timberwolves,New Orleans Pelicans,MIN,102.2,105.5,115.0,-9.5," @ ATL, vs. ORL, vs. ATL, vs. NOP",NOP,101.5,107.5,107.9,-0.4," @ UTA, @ UTA, @ MIN",120 - 110
226,18-19,242,5,5,23/01/2021 23:00,Vivint Arena,Utah Jazz,Golden State Warriors,UTA,99.0,111.7,106.5,+5.1," vs. NOP, vs. NOP, vs. GSW",GSW,104.7,106.4,110.2,-3.8," @ LAL, vs. SAS, vs. NYK, @ UTA",127 - 108
227,18-19,245,5,5,23/01/2021 23:00,United Center,Chicago Bulls,Los Angeles Lakers,CHI,104.8,110.3,113.9,-3.6," vs. HOU, @ CHA, vs. LAL",LAL,100.4,114.9,104.0,+11.0," vs. GSW, @ MIL, @ CHI",90 - 101
228,18-19,247,5,5,23/01/2021 23:00,American Airlines Center,Dallas Mavericks,Houston Rockets,DAL,99.5,108.1,105.9,+2.2," @ TOR, @ IND, @ SAS, vs. HOU",HOU,100.7,107.5,109.7,-2.1," @ CHI, vs. PHX, @ DET, @ DAL",108 - 133
229,18-19,248,5,5,23/01/2021 23:00,Phoenix Suns Arena,Phoenix Suns,Denver Nuggets,PHX,97.4,112.3,108.7,+3.6," @ MEM, @ HOU, vs. DEN, vs. DEN",DEN,98.5,115.4,112.5,+2.9," vs. OKC, @ PHX, @ PHX",112 - 120
